transcript_ID,module
BraA09g010740.3C,yellow
BraA09g010760.3C,none
BraA09g010790.3C,none
BraA09g010820.3C,none
BraA09g010830.3C,none
BraA09g010840.3C,none
BraA09g010870.3C,none
BraA09g010880.3C,none
BraA09g010890.3C,none
BraA09g010910.3C,turquoise
BraA09g010920.3C,none
BraA09g010930.3C,red
BraA09g010950.3C,turquoise
BraA09g010960.3C,none
BraA09g010970.3C,grey
BraA09g010980.3C,none
BraA09g010990.3C,none
BraA09g011010.3C,none
BraA09g011040.3C,none
BraA09g011140.3C,none
BraA09g011190.3C,none
BraA09g011200.3C,purple
BraA09g011220.3C,none
BraA09g011250.3C,none
BraA09g011260.3C,none
BraA09g011330.3C,grey
BraA09g011340.3C,none
BraA09g011360.3C,none
BraA09g011380.3C,brown
BraA09g011400.3C,grey
BraA09g011430.3C,none
BraA09g011440.3C,none
BraA09g011450.3C,none
BraA09g011490.3C,none
BraA09g011510.3C,turquoise
BraA09g011560.3C,red
BraA09g011570.3C,none
BraA09g011590.3C,none
BraA09g011600.3C,blue
BraA09g011610.3C,none
BraA09g011620.3C,brown
BraA09g011640.3C,grey
BraA09g011650.3C,none
BraA09g011700.3C,none
BraA09g011710.3C,black
BraA09g011730.3C,greenyellow
BraA09g011760.3C,green
BraA09g011770.3C,lightyellow
BraA09g011780.3C,blue
BraA09g011790.3C,green
BraA09g011830.3C,green
BraA09g011840.3C,black
BraA09g011850.3C,none
BraA09g011880.3C,cyan
BraA09g011890.3C,none
BraA09g011900.3C,none
BraA09g011910.3C,red
BraA09g011930.3C,none
BraA09g011940.3C,none
BraA09g011970.3C,none
BraA09g011980.3C,grey
BraA09g012010.3C,grey
BraA09g012040.3C,grey
BraA09g012070.3C,grey
BraA09g012090.3C,none
BraA09g012100.3C,none
BraA09g012110.3C,turquoise
BraA09g012120.3C,none
BraA09g012150.3C,turquoise
BraA09g012170.3C,none
BraA09g012190.3C,green
BraA09g012200.3C,none
BraA09g012210.3C,none
BraA09g012220.3C,blue
BraA09g012230.3C,grey
BraA09g012240.3C,none
BraA09g012280.3C,none
BraA09g012290.3C,none
BraA09g012310.3C,none
BraA09g012340.3C,purple
BraA09g012360.3C,none
BraA09g012370.3C,none
BraA09g012380.3C,greenyellow
BraA09g012420.3C,none
BraA09g012440.3C,none
BraA09g012450.3C,none
BraA09g012510.3C,tan
BraA09g012540.3C,grey
BraA09g012600.3C,none
BraA09g012620.3C,brown
BraA09g012640.3C,cyan
BraA09g012650.3C,none
BraA09g012660.3C,brown
BraA09g012680.3C,none
BraA09g012690.3C,none
BraA09g012700.3C,turquoise
BraA09g012720.3C,purple
BraA09g012740.3C,grey
BraA09g012770.3C,turquoise
BraA09g012790.3C,darkred
BraA09g012800.3C,none
BraA09g012900.3C,blue
BraA09g012910.3C,none
BraA09g012920.3C,none
BraA09g012950.3C,none
BraA09g012960.3C,midnightblue
BraA09g012970.3C,none
BraA09g013000.3C,turquoise
BraA09g013030.3C,yellow
BraA09g013040.3C,none
BraA09g013070.3C,darkred
BraA09g013080.3C,none
BraA09g013110.3C,none
BraA09g013130.3C,grey
BraA09g013140.3C,turquoise
BraA09g013150.3C,none
BraA09g013160.3C,none
BraA09g013170.3C,blue
BraA09g013180.3C,turquoise
BraA09g013190.3C,none
BraA09g013210.3C,none
BraA09g013220.3C,darkred
BraA09g013240.3C,none
BraA09g013250.3C,black
BraA09g013270.3C,none
BraA09g013280.3C,turquoise
BraA09g013290.3C,none
BraA09g013300.3C,none
BraA09g013320.3C,grey
BraA09g013380.3C,grey
BraA09g013400.3C,none
BraA09g013420.3C,none
BraA09g013430.3C,lightcyan
BraA09g013450.3C,green
BraA09g013470.3C,none
BraA09g013490.3C,turquoise
BraA09g013500.3C,none
BraA09g013530.3C,none
BraA09g013570.3C,none
BraA09g013580.3C,none
BraA09g013590.3C,none
BraA09g013620.3C,red
BraA09g013640.3C,none
BraA09g013650.3C,none
BraA09g013680.3C,none
BraA09g013770.3C,turquoise
BraA09g013820.3C,brown
BraA09g013840.3C,none
BraA09g013860.3C,blue
BraA09g013870.3C,black
BraA09g013880.3C,darkturquoise
BraA09g013890.3C,grey
BraA09g013910.3C,none
BraA09g013930.3C,grey
BraA09g013940.3C,brown
BraA09g013960.3C,none
BraA09g013970.3C,greenyellow
BraA09g013980.3C,lightyellow
BraA09g013990.3C,salmon
BraA09g014040.3C,greenyellow
BraA09g014110.3C,none
BraA09g014130.3C,none
BraA09g014170.3C,none
BraA09g014180.3C,none
BraA09g014190.3C,brown
BraA09g014200.3C,green
BraA09g014210.3C,none
BraA09g014220.3C,none
BraA09g014240.3C,yellow
BraA09g014250.3C,none
BraA09g014260.3C,grey
BraA09g014280.3C,none
BraA09g014350.3C,grey
BraA09g014360.3C,none
BraA09g014370.3C,none
BraA09g014390.3C,green
BraA09g014400.3C,none
BraA09g014460.3C,darkturquoise
BraA09g014470.3C,none
BraA09g014500.3C,none
BraA09g014520.3C,grey
BraA09g014570.3C,yellow
BraA09g014610.3C,none
BraA09g014640.3C,none
BraA09g014650.3C,royalblue
BraA09g014660.3C,none
BraA09g014720.3C,none
BraA09g014730.3C,none
BraA09g014740.3C,none
BraA09g014750.3C,none
BraA09g014800.3C,none
BraA09g014900.3C,black
BraA09g014920.3C,grey
BraA09g014930.3C,none
BraA09g014940.3C,turquoise
BraA09g014950.3C,turquoise
BraA09g014980.3C,lightcyan
BraA09g015000.3C,none
BraA09g015090.3C,none
BraA09g015100.3C,none
BraA09g015110.3C,blue
BraA09g015120.3C,none
BraA09g015150.3C,none
BraA09g015180.3C,none
BraA09g015190.3C,none
BraA09g015200.3C,turquoise
BraA09g015210.3C,pink
BraA09g015220.3C,blue
BraA09g015230.3C,grey
BraA09g015240.3C,none
BraA09g015250.3C,none
BraA09g015260.3C,none
BraA09g015290.3C,brown
BraA09g015300.3C,turquoise
BraA09g015340.3C,none
BraA09g015360.3C,none
BraA09g015370.3C,none
BraA09g015380.3C,none
BraA09g015390.3C,blue
BraA09g015400.3C,none
BraA09g015420.3C,none
BraA09g015430.3C,none
BraA09g015440.3C,green
BraA09g015460.3C,none
BraA09g015470.3C,pink
BraA09g015500.3C,blue
BraA09g015510.3C,none
BraA09g015520.3C,salmon
BraA09g015530.3C,none
BraA09g015540.3C,none
BraA09g015550.3C,blue
BraA09g015570.3C,none
BraA09g015600.3C,brown
BraA09g015610.3C,grey
BraA09g015630.3C,none
BraA09g015640.3C,none
BraA09g015670.3C,yellow
BraA09g015680.3C,turquoise
BraA09g015710.3C,none
BraA09g015720.3C,none
BraA09g015740.3C,none
BraA09g015790.3C,turquoise
BraA09g015800.3C,red
BraA09g015810.3C,none
BraA09g015820.3C,magenta
BraA09g015830.3C,none
BraA09g015850.3C,none
BraA09g015880.3C,none
BraA09g015910.3C,greenyellow
BraA09g015940.3C,none
BraA09g015960.3C,turquoise
BraA09g015970.3C,black
BraA09g015980.3C,turquoise
BraA09g016000.3C,tan
BraA09g016010.3C,tan
BraA09g016030.3C,none
BraA09g016040.3C,brown
BraA09g016090.3C,grey
BraA09g016120.3C,turquoise
BraA09g016170.3C,turquoise
BraA09g016180.3C,turquoise
BraA09g016200.3C,none
BraA09g016230.3C,magenta
BraA09g016240.3C,none
BraA09g016250.3C,darkturquoise
BraA09g016260.3C,none
BraA09g016280.3C,none
BraA09g016370.3C,royalblue
BraA09g016390.3C,none
BraA09g016400.3C,none
BraA09g016410.3C,none
BraA09g016430.3C,none
BraA09g016440.3C,cyan
BraA09g016560.3C,turquoise
BraA09g016600.3C,none
BraA09g016620.3C,none
BraA09g016660.3C,grey
BraA09g016690.3C,none
BraA09g016700.3C,none
BraA09g016720.3C,none
BraA09g016790.3C,none
BraA09g016890.3C,none
BraA09g016900.3C,grey
BraA09g016910.3C,none
BraA09g016920.3C,none
BraA09g016980.3C,none
BraA09g017010.3C,grey
BraA09g017030.3C,tan
BraA09g017040.3C,none
BraA09g017050.3C,none
BraA09g017060.3C,none
BraA09g017070.3C,black
BraA09g017180.3C,none
BraA09g017190.3C,none
BraA09g017210.3C,blue
BraA09g017230.3C,none
BraA09g017280.3C,none
BraA09g017300.3C,lightgreen
BraA09g017320.3C,grey
BraA09g017330.3C,none
BraA09g017360.3C,none
BraA09g017400.3C,turquoise
BraA09g017410.3C,turquoise
BraA09g017480.3C,none
BraA09g017490.3C,none
BraA09g017500.3C,turquoise
BraA09g017520.3C,none
BraA09g017540.3C,none
BraA09g017560.3C,none
BraA09g017570.3C,pink
BraA09g017580.3C,yellow
BraA09g017590.3C,brown
BraA09g017600.3C,none
BraA09g017680.3C,none
BraA09g017690.3C,none
BraA09g017760.3C,none
BraA09g017770.3C,none
BraA09g017790.3C,none
BraA09g017880.3C,turquoise
BraA09g017900.3C,none
BraA09g017940.3C,tan
BraA09g017950.3C,turquoise
BraA09g017980.3C,none
BraA09g018010.3C,greenyellow
BraA09g018040.3C,blue
BraA09g018050.3C,none
BraA09g018060.3C,turquoise
BraA09g018070.3C,yellow
BraA09g018140.3C,none
BraA09g018150.3C,none
BraA09g018180.3C,none
BraA09g018190.3C,none
BraA09g018200.3C,none
BraA09g018210.3C,darkred
BraA09g018230.3C,none
BraA09g018240.3C,cyan
BraA09g018260.3C,none
BraA09g018270.3C,turquoise
BraA09g018340.3C,none
BraA09g018390.3C,none
BraA09g018400.3C,turquoise
BraA09g018410.3C,turquoise
BraA09g018430.3C,purple
BraA09g018480.3C,brown
BraA09g018500.3C,none
BraA09g018510.3C,magenta
BraA09g018550.3C,none
BraA09g018570.3C,royalblue
BraA09g018590.3C,none
BraA09g018600.3C,none
BraA09g018610.3C,magenta
BraA09g018640.3C,tan
BraA09g018670.3C,none
BraA09g018680.3C,none
BraA09g018690.3C,none
BraA09g018700.3C,none
BraA09g018740.3C,salmon
BraA09g018760.3C,none
BraA09g018820.3C,none
BraA09g018830.3C,none
BraA09g018870.3C,none
BraA09g018890.3C,turquoise
BraA09g018910.3C,none
BraA09g018920.3C,turquoise
BraA09g018960.3C,none
BraA09g019000.3C,none
BraA09g019020.3C,none
BraA09g019030.3C,none
BraA09g019050.3C,brown
BraA09g019070.3C,brown
BraA09g019100.3C,none
BraA09g019120.3C,none
BraA09g019130.3C,grey
BraA09g019150.3C,none
BraA09g019170.3C,none
BraA09g019210.3C,none
BraA09g019220.3C,none
BraA09g019240.3C,none
BraA09g019280.3C,midnightblue
BraA09g019300.3C,none
BraA09g019320.3C,brown
BraA09g019340.3C,none
BraA09g019360.3C,none
BraA09g019370.3C,darkred
BraA09g019380.3C,none
BraA09g019390.3C,yellow
BraA09g019410.3C,turquoise
BraA09g019420.3C,turquoise
BraA09g019430.3C,none
BraA09g019450.3C,none
BraA09g019460.3C,none
BraA09g019470.3C,none
BraA09g019480.3C,none
BraA09g019490.3C,none
BraA09g019520.3C,none
BraA09g019540.3C,turquoise
BraA09g019550.3C,none
BraA09g019560.3C,none
BraA09g019570.3C,none
BraA09g019580.3C,none
BraA09g019630.3C,none
BraA09g019640.3C,turquoise
BraA09g019690.3C,none
BraA09g019720.3C,none
BraA09g019740.3C,none
BraA09g019760.3C,black
BraA09g019770.3C,blue
BraA09g019820.3C,blue
BraA09g019870.3C,none
BraA09g019910.3C,none
BraA09g019950.3C,none
BraA09g019970.3C,none
BraA09g019980.3C,grey
BraA09g020000.3C,none
BraA09g020020.3C,black
BraA09g020070.3C,none
BraA09g020090.3C,yellow
BraA09g020100.3C,none
BraA09g020110.3C,brown
BraA09g020130.3C,none
BraA09g020140.3C,none
BraA09g020150.3C,none
BraA09g020160.3C,pink
BraA09g020180.3C,turquoise
BraA09g020240.3C,none
BraA09g020250.3C,none
BraA09g020260.3C,grey
BraA09g020290.3C,darkgreen
BraA09g020300.3C,none
BraA09g020310.3C,none
BraA09g020360.3C,none
BraA09g020380.3C,none
BraA09g020410.3C,yellow
BraA09g020430.3C,none
BraA09g020440.3C,none
BraA09g020470.3C,purple
BraA09g020490.3C,yellow
BraA09g020570.3C,brown
BraA09g020580.3C,turquoise
BraA09g020590.3C,none
BraA09g020600.3C,turquoise
BraA09g020620.3C,grey
BraA09g020670.3C,grey
BraA09g020700.3C,magenta
BraA09g020720.3C,none
BraA09g020780.3C,none
BraA09g020880.3C,none
BraA09g020900.3C,black
BraA09g020910.3C,none
BraA09g020930.3C,cyan
BraA09g021050.3C,none
BraA09g021170.3C,none
BraA09g021180.3C,grey60
BraA09g021200.3C,yellow
BraA09g021210.3C,green
BraA09g021220.3C,grey
BraA09g021230.3C,black
BraA09g021250.3C,pink
BraA09g021260.3C,yellow
BraA09g021360.3C,yellow
BraA09g021370.3C,none
BraA09g021380.3C,none
BraA09g021390.3C,none
BraA09g021400.3C,none
BraA09g021420.3C,turquoise
BraA09g021430.3C,salmon
BraA09g021450.3C,none
BraA09g021460.3C,none
BraA09g021480.3C,none
BraA09g021490.3C,none
BraA09g021560.3C,turquoise
BraA09g021590.3C,none
BraA09g021600.3C,yellow
BraA09g021640.3C,none
BraA09g021690.3C,turquoise
BraA09g021710.3C,none
BraA09g021730.3C,lightcyan
BraA09g021750.3C,none
BraA09g021760.3C,none
BraA09g021780.3C,none
BraA09g021800.3C,pink
BraA09g022100.3C,red
BraA09g022110.3C,none
BraA09g022120.3C,blue
BraA09g022190.3C,salmon
BraA09g022210.3C,turquoise
BraA09g022220.3C,none
BraA09g022270.3C,lightyellow
BraA09g022310.3C,none
BraA09g022320.3C,grey60
BraA09g022340.3C,turquoise
BraA09g022390.3C,turquoise
BraA09g022400.3C,turquoise
BraA09g022420.3C,turquoise
BraA09g022470.3C,none
BraA09g022480.3C,none
BraA09g022490.3C,blue
BraA09g022500.3C,cyan
BraA09g022510.3C,brown
BraA09g022520.3C,blue
BraA09g022530.3C,turquoise
BraA09g022550.3C,none
BraA09g022560.3C,grey
BraA09g022570.3C,brown
BraA09g022580.3C,none
BraA09g022590.3C,none
BraA09g022600.3C,none
BraA09g022670.3C,none
BraA09g022720.3C,none
BraA09g022730.3C,none
BraA09g022750.3C,none
BraA09g022760.3C,none
BraA09g022780.3C,blue
BraA09g022840.3C,turquoise
BraA09g022850.3C,none
BraA09g022870.3C,darkgreen
BraA09g022900.3C,none
BraA09g022910.3C,none
BraA09g022920.3C,blue
BraA09g022930.3C,none
BraA09g022970.3C,turquoise
BraA09g022980.3C,none
BraA09g023000.3C,none
BraA09g023090.3C,none
BraA09g023110.3C,grey
BraA09g023130.3C,yellow
BraA09g023160.3C,none
BraA09g023180.3C,yellow
BraA09g023190.3C,turquoise
BraA09g023210.3C,none
BraA09g023240.3C,none
BraA09g023260.3C,lightyellow
BraA09g023280.3C,none
BraA09g023290.3C,red
BraA09g023300.3C,none
BraA09g023310.3C,lightyellow
BraA09g023340.3C,none
BraA09g023360.3C,none
BraA09g023370.3C,none
BraA09g023380.3C,none
BraA09g023410.3C,blue
BraA09g023470.3C,none
BraA09g023480.3C,yellow
BraA09g023500.3C,none
BraA09g023520.3C,grey
BraA09g023570.3C,none
BraA09g023610.3C,none
BraA09g023620.3C,magenta
BraA09g023630.3C,yellow
BraA09g023640.3C,none
BraA09g023690.3C,none
BraA09g023730.3C,none
BraA09g023740.3C,none
BraA09g023760.3C,none
BraA09g023870.3C,none
BraA09g023920.3C,none
BraA09g023970.3C,none
BraA09g023980.3C,turquoise
BraA09g024010.3C,none
BraA09g024020.3C,none
BraA09g024030.3C,none
BraA09g024090.3C,grey
BraA09g024100.3C,none
BraA09g024130.3C,turquoise
BraA09g024160.3C,magenta
BraA09g024230.3C,none
BraA09g024280.3C,none
BraA09g024290.3C,blue
BraA09g024330.3C,none
BraA09g024470.3C,none
BraA09g024480.3C,none
BraA09g024530.3C,none
BraA09g024540.3C,none
BraA09g024570.3C,none
BraA09g024580.3C,none
BraA09g024590.3C,none
BraA09g024630.3C,blue
BraA09g024650.3C,none
BraA09g024660.3C,none
BraA09g024670.3C,grey
BraA09g024680.3C,none
BraA09g024690.3C,brown
BraA09g024710.3C,none
BraA09g024830.3C,none
BraA09g024840.3C,none
BraA09g024850.3C,none
BraA09g024860.3C,none
BraA09g024880.3C,brown
BraA09g024890.3C,none
BraA09g024910.3C,none
BraA09g024940.3C,grey
BraA09g024960.3C,none
BraA09g024980.3C,turquoise
BraA09g024990.3C,none
BraA09g025000.3C,grey
BraA09g025010.3C,blue
BraA09g025040.3C,turquoise
BraA09g025090.3C,yellow
BraA09g025140.3C,none
BraA09g025150.3C,purple
BraA09g025170.3C,purple
BraA09g025180.3C,none
BraA09g025190.3C,pink
BraA09g025240.3C,darkturquoise
BraA09g025290.3C,none
BraA09g025300.3C,none
BraA09g025320.3C,brown
BraA09g025390.3C,none
BraA09g025410.3C,none
BraA09g025430.3C,none
BraA09g025450.3C,salmon
BraA09g025460.3C,none
BraA09g025480.3C,salmon
BraA09g025510.3C,green
BraA09g025530.3C,grey
BraA09g025550.3C,yellow
BraA09g025570.3C,none
BraA09g025590.3C,blue
BraA09g025600.3C,blue
BraA09g025640.3C,grey
BraA09g025680.3C,none
BraA09g025690.3C,green
BraA09g025860.3C,none
BraA09g025870.3C,turquoise
BraA09g025880.3C,none
BraA09g025940.3C,none
BraA09g025950.3C,magenta
BraA09g025960.3C,none
BraA09g025990.3C,none
BraA09g026030.3C,none
BraA09g026040.3C,grey
BraA09g026050.3C,none
BraA09g026060.3C,none
BraA09g026090.3C,none
BraA09g026100.3C,blue
BraA09g026180.3C,none
BraA09g026210.3C,none
BraA09g026230.3C,none
BraA09g026240.3C,none
BraA09g026250.3C,none
BraA09g026260.3C,turquoise
BraA09g026270.3C,green
BraA09g026280.3C,none
BraA09g026290.3C,yellow
BraA09g026310.3C,brown
BraA09g026360.3C,green
BraA09g026420.3C,none
BraA09g026460.3C,grey
BraA09g026480.3C,blue
BraA09g026490.3C,blue
BraA09g026500.3C,none
BraA09g026520.3C,red
BraA09g026540.3C,lightyellow
BraA09g026590.3C,grey
BraA09g026600.3C,tan
BraA09g026620.3C,lightcyan
BraA09g026630.3C,grey
BraA09g026650.3C,brown
BraA09g026700.3C,none
BraA09g026730.3C,none
BraA09g026740.3C,none
BraA09g026760.3C,none
BraA09g026770.3C,none
BraA09g026800.3C,turquoise
BraA09g026820.3C,none
BraA09g026850.3C,none
BraA09g026860.3C,none
BraA09g026870.3C,none
BraA09g026880.3C,grey60
BraA09g026930.3C,brown
BraA09g026940.3C,none
BraA09g026950.3C,turquoise
BraA09g026960.3C,tan
BraA09g027010.3C,none
BraA09g027030.3C,none
BraA09g027050.3C,cyan
BraA09g027160.3C,none
BraA09g027170.3C,none
BraA09g027190.3C,green
BraA09g027220.3C,blue
BraA09g027230.3C,red
BraA09g027240.3C,none
BraA09g027250.3C,brown
BraA09g027260.3C,none
BraA09g027280.3C,none
BraA09g027290.3C,none
BraA09g027400.3C,grey
BraA09g027410.3C,none
BraA09g027420.3C,none
BraA09g027470.3C,none
BraA09g027480.3C,none
BraA09g027540.3C,none
BraA09g027550.3C,none
BraA09g027560.3C,none
BraA09g027590.3C,none
BraA09g027620.3C,turquoise
BraA09g027630.3C,grey
BraA09g027670.3C,grey
BraA09g027690.3C,none
BraA09g027700.3C,grey
BraA09g027810.3C,none
BraA09g027820.3C,none
BraA09g027830.3C,none
BraA09g027840.3C,none
BraA09g027850.3C,none
BraA09g027880.3C,blue
BraA09g028000.3C,none
BraA09g028020.3C,none
BraA09g028050.3C,none
BraA09g028080.3C,none
BraA09g028110.3C,midnightblue
BraA09g028270.3C,grey
BraA09g028300.3C,grey
BraA09g028310.3C,black
BraA09g028320.3C,black
BraA09g028330.3C,none
BraA09g028340.3C,black
BraA09g028350.3C,green
BraA09g028440.3C,none
BraA09g028460.3C,none
BraA09g028500.3C,none
BraA09g028520.3C,yellow
BraA09g028550.3C,none
BraA09g028570.3C,none
BraA09g028700.3C,brown
BraA09g028730.3C,none
BraA09g028870.3C,none
BraA09g029080.3C,red
BraA09g029120.3C,none
BraA09g029180.3C,none
BraA09g029190.3C,none
BraA09g029200.3C,none
BraA09g029210.3C,none
BraA09g029330.3C,brown
BraA09g029360.3C,greenyellow
BraA09g029430.3C,none
BraA09g029440.3C,none
BraA09g029560.3C,yellow
BraA09g029680.3C,yellow
BraA09g029730.3C,none
BraA09g029760.3C,red
BraA09g029780.3C,none
BraA09g029860.3C,black
BraA09g029890.3C,green
BraA09g029920.3C,yellow
BraA09g030000.3C,blue
BraA09g030190.3C,none
BraA09g030220.3C,none
BraA09g030310.3C,lightgreen
BraA09g030340.3C,none
BraA09g030380.3C,none
BraA09g030450.3C,none
BraA09g030480.3C,none
BraA09g030490.3C,lightgreen
BraA09g030660.3C,none
BraA09g030720.3C,black
BraA09g030750.3C,brown
BraA09g030810.3C,none
BraA09g030820.3C,blue
BraA09g030830.3C,none
BraA09g030850.3C,none
BraA09g030860.3C,grey
BraA09g030870.3C,none
BraA09g030940.3C,brown
BraA09g030950.3C,none
BraA09g030960.3C,brown
BraA09g031030.3C,none
BraA09g031040.3C,none
BraA09g031120.3C,grey
BraA09g031130.3C,none
BraA09g031160.3C,magenta
BraA09g031170.3C,yellow
BraA09g031210.3C,none
BraA09g031260.3C,none
BraA09g031290.3C,none
BraA09g031300.3C,none
BraA09g031310.3C,grey
BraA09g031360.3C,none
BraA09g031440.3C,none
BraA09g031450.3C,none
BraA09g031460.3C,lightgreen
BraA09g031470.3C,turquoise
BraA09g031480.3C,none
BraA09g031520.3C,brown
BraA09g031530.3C,none
BraA09g031540.3C,turquoise
BraA09g031560.3C,grey
BraA09g031580.3C,pink
BraA09g031630.3C,none
BraA09g031720.3C,brown
BraA09g031770.3C,lightgreen
BraA09g031820.3C,blue
BraA09g031880.3C,grey
BraA09g031890.3C,none
BraA09g031900.3C,none
BraA09g031950.3C,yellow
BraA09g032000.3C,red
BraA09g032050.3C,none
BraA09g032060.3C,none
BraA09g032080.3C,blue
BraA09g032140.3C,grey
BraA09g032190.3C,turquoise
BraA09g032250.3C,turquoise
BraA09g032280.3C,none
BraA09g032300.3C,greenyellow
BraA09g032320.3C,none
BraA09g032330.3C,none
BraA09g032350.3C,none
BraA09g032450.3C,tan
BraA09g032490.3C,tan
BraA09g032510.3C,purple
BraA09g032620.3C,none
BraA09g032640.3C,magenta
BraA09g032660.3C,black
BraA09g032670.3C,blue
BraA09g032690.3C,none
BraA09g032700.3C,grey
BraA09g032710.3C,none
BraA09g032740.3C,none
BraA09g032750.3C,grey
BraA09g032780.3C,purple
BraA09g032800.3C,none
BraA09g032820.3C,red
BraA09g032830.3C,grey
BraA09g032840.3C,grey
BraA09g032860.3C,none
BraA09g032900.3C,none
BraA09g032930.3C,none
BraA09g032960.3C,none
BraA09g032970.3C,none
BraA09g032980.3C,green
BraA09g032990.3C,none
BraA09g033170.3C,none
BraA09g033200.3C,none
BraA09g033240.3C,none
BraA09g033250.3C,brown
BraA09g033260.3C,none
BraA09g033320.3C,none
BraA09g033350.3C,none
BraA09g033370.3C,none
BraA09g033390.3C,none
BraA09g033400.3C,yellow
BraA09g033410.3C,none
BraA09g033420.3C,none
BraA09g033430.3C,none
BraA09g033440.3C,none
BraA09g033470.3C,none
BraA09g033490.3C,salmon
BraA09g033500.3C,lightcyan
BraA09g033510.3C,grey
BraA09g033540.3C,none
BraA09g033550.3C,none
BraA09g033560.3C,yellow
BraA09g033620.3C,black
BraA09g033730.3C,none
BraA09g033740.3C,none
BraA09g033750.3C,red
BraA09g033760.3C,green
BraA09g033770.3C,none
BraA09g033780.3C,midnightblue
BraA09g033800.3C,brown
BraA09g033820.3C,grey
BraA09g033830.3C,green
BraA09g033860.3C,none
BraA09g033870.3C,none
BraA09g033880.3C,none
BraA09g033920.3C,grey
BraA09g033930.3C,magenta
BraA09g033950.3C,none
BraA09g033960.3C,none
BraA09g033970.3C,none
BraA09g033980.3C,none
BraA09g033990.3C,turquoise
BraA09g034000.3C,none
BraA09g034060.3C,grey
BraA09g034100.3C,blue
BraA09g034110.3C,grey
BraA09g034170.3C,none
BraA09g034190.3C,none
BraA09g034230.3C,purple
BraA09g034240.3C,greenyellow
BraA09g034270.3C,none
BraA09g034290.3C,red
BraA09g034310.3C,none
BraA09g034320.3C,none
BraA09g034380.3C,none
BraA09g034390.3C,none
BraA09g034400.3C,none
BraA09g034410.3C,grey
BraA09g034420.3C,darkgreen
BraA09g034440.3C,none
BraA09g034450.3C,none
BraA09g034480.3C,blue
BraA09g034490.3C,salmon
BraA09g034500.3C,none
BraA09g034510.3C,none
BraA09g034540.3C,none
BraA09g034550.3C,royalblue
BraA09g034560.3C,none
BraA09g034570.3C,none
BraA09g034580.3C,none
BraA09g034600.3C,none
BraA09g034660.3C,turquoise
BraA09g034670.3C,none
BraA09g034690.3C,greenyellow
BraA09g034710.3C,none
BraA09g034730.3C,grey60
BraA09g034780.3C,none
BraA09g034820.3C,none
BraA09g034840.3C,none
BraA09g034850.3C,turquoise
BraA09g034860.3C,none
BraA09g034910.3C,none
BraA09g034920.3C,none
BraA09g034940.3C,none
BraA09g034950.3C,none
BraA09g034960.3C,grey60
BraA09g035000.3C,grey
BraA09g035010.3C,none
BraA09g035020.3C,none
BraA09g035030.3C,none
BraA09g035090.3C,none
BraA09g035100.3C,red
BraA09g035170.3C,none
BraA09g035190.3C,none
BraA09g035220.3C,blue
BraA09g035230.3C,red
BraA09g035240.3C,lightcyan
BraA09g035380.3C,grey
BraA09g035390.3C,yellow
BraA09g035420.3C,none
BraA09g035430.3C,none
BraA09g035470.3C,none
BraA09g035480.3C,red
BraA09g035490.3C,none
BraA09g035520.3C,none
BraA09g035530.3C,none
BraA09g035560.3C,none
BraA09g035590.3C,none
BraA09g035620.3C,none
BraA09g035640.3C,grey
BraA09g035650.3C,none
BraA09g035660.3C,none
BraA09g035670.3C,grey
BraA09g035720.3C,turquoise
BraA09g035730.3C,none
BraA09g035900.3C,none
BraA09g035910.3C,none
